page	line4Filename	top_on_page	bottom_on_page	left_on_page	right_on_page	AT	GT01	GT02	enriched_y_n	color_img_file_name
86	1	1101	1550	765	5069	בﭏהים˙ וכן שאול אומר עמודיא עלי ומותתני כי 			0	bge-cl0146_086.jpg
86	2	1389	1838	765	5062	אחזני השבץ קטיגוריא שלנוב עיר הכהנים אין הש			0	bge-cl0146_086.jpg
86	3	1673	2122	765	5069	ﭏא בגדי כהונ שנ' ועשית משבצות זהב˙ודואג נשתרש			0	bge-cl0146_086.jpg
86	4	1952	2401	765	5062	מחיי העונם הזה ומכל חיי העולם הבא שנ' גםט יתצה			0	bge-cl0146_086.jpg
86	5	2230	2679	765	5069	לנצח יחתהו ויסחהו מאול ושרשו מארץ חיים סלה˙			0	bge-cl0146_086.jpg
86	6	2511	2960	765	5062	מחיי העולם הבא˙ מי קשה המכה בחרב או המכה			0	bge-cl0146_086.jpg
86	7	2760	3209	765	5070	בח הוי אומו מכה בוא שהמכה בחרב אינו יכול			0	bge-cl0146_086.jpg
86	8	3023	3472	765	5070	להמית את חבירו ﭏא אם כן קרוב אמלו פוגע בו והמכה			0	bge-cl0146_086.jpg
86	9	3291	3740	765	5062	חץ אצוכן ﭏא זורק את החץ ומכה אותו בכל מקם			0	bge-cl0146_086.jpg
86	10	3600	4049	765	5062	שהוא רואה אותו לכ נמשל מסור לשון הרע ב			0	bge-cl0146_086.jpg
86	11	3871	4320	765	5070	שנ' ץ שחוט לשונםו' וכן הוא א ' בני אדם שניהם			0	bge-cl0146_086.jpg
86	12	4183	4632	765	5069	חנית וחצים וג' ראה מה קשה לשון הרע שהוא קשה			0	bge-cl0146_086.jpg
86	13	4443	4892	765	5070	משפיכות דמים ומן גילוי ומן ע'ז'˙ משפיכות דמים			0	bge-cl0146_086.jpg
86	14	4740	5189	765	5062	דכת' ויאמר קין ﭏ יוי גדול עוני מנשו˙ מעבוד הי			0	bge-cl0146_086.jpg
86	15	4999	5448	765	5070	דכת' אנא חטא העם הזה חטאה גדולה ˙ מן גילוי ות			0	bge-cl0146_086.jpg
86	16	5308	5757	765	5062	כת' ואיך אעשה הרעה הגדו לה˙ ובמספר לי הרע			0	bge-cl0146_086.jpg
86	17	5580	6029	765	5062	אין כתי' לאגדול ולא גדולה ﭏא גדיולות שנ'יכרת יוי			0	bge-cl0146_086.jpg
86	18	5841	6290	765	5070	כל שפתי חני  לשון מדברת גדלות˙ לכך נאמ' מעות			0	bge-cl0146_086.jpg
86	19	6113	6562	765	5077	וחיים ביד לשו˙ דא' מות וחיים ביד ושון ל אמר			0	bge-cl0146_086.jpg
87	1	982	1431	943	5160	הואיל ותנה לי רשות לדי הרי אני אמ כל מה			0	bge-cl0146_087.jpg
87	2	1290	1739	943	5159	שאני מיי כבר הזהיו אותך התורה צור לשו			0	bge-cl0146_087.jpg
87	3	1522	1971	943	5166	מרע ושכתי וג' שמא האמ שאת מחסר אין את			0	bge-cl0146_087.jpg
87	4	1781	2230	943	5160	ﭏא מיותכי ורוח הרדש צווח ואומרת שומר פי			0	bge-cl0146_087.jpg
87	5	2045	2494	943	5160	ולשונו שימר מצרות נפשו˙ ﭏ תהי קאה א מצרות ﭏא			0	bge-cl0146_087.jpg
87	6	2302	2751	943	5160	שומר מצרעת נפשו דא מות וחיים ביד לשון 			0	bge-cl0146_087.jpg
87	7	2579	3028	943	5165	קשה לשון יהרע שאי אדם מוציאו עד שהוא כור			0	bge-cl0146_087.jpg
87	8	2833	3282	943	5160	בעיקר שנ' אשר אמרו ללשונינו נגביר וג' מיאד			0	bge-cl0146_087.jpg
87	9	3097	3546	943	5166	לנו˙ כביכול צוח על מספרי לש הרע מי יקו			0	bge-cl0146_087.jpg
87	10	3387	3836	943	5160	לי עם מר עים מי ית'כב לי עם פועלי א˙ מי יכול			0	bge-cl0146_087.jpg
87	11	3685	4134	943	5160	לעמוד בהם ומי יעמוד בהן וגיהנם כווחת אף אי			0	bge-cl0146_087.jpg
87	12	4003	4452	943	5165	איני יכולה לעממ בהן אומר הב'ה' אני מלמעלן			0	bge-cl0146_087.jpg
87	13	4274	4723	943	5159	ואתה מלמט אני ורק בהם חצים מלמעלה ואת			0	bge-cl0146_087.jpg
87	14	4563	5012	943	5152	הופכת עליום גחלים מלמעגלה שנ' חצי גבור שנוים			0	bge-cl0146_087.jpg
87	15	4823	5272	943	5160	עם גחלי ג' אמ' ה'ב'ה לישר רשונכם להמלט מן גיהנ			0	bge-cl0146_087.jpg
87	16	5150	5599	943	5152	הרחקו עצמכם מן לשון הרע ואתם זוכים כעו לם			0	bge-cl0146_087.jpg
87	17	5417	5866	943	5152	הזה ולעולם הבא ˙ שנ' מי האיש החפץ חיים וג' ור			0	bge-cl0146_087.jpg
87	18	5733	6182	943	5152	לשונך מרע וג'סור מדע א ועשה טובוג' לכך נאמ'			0	bge-cl0146_087.jpg
87	19	6006	6455	943	5160	זאת תהיה תורת המצורע תור המוציא שם רע			0	bge-cl0146_087.jpg
88	1	1151	1600	786	5102	שהגעים רעים מוצא בגופו ראה מה כתי' במרים			0	bge-cl0146_088.jpg
88	2	1443	1892	786	5102	ותדבר מרים ואהרן לפיכךויפן אהרן ﭏ מרים והנה			0	bge-cl0146_088.jpg
88	3	1728	2177	786	5109	מצורעת מה כתי' שם זכו את אשר עשה יוי			0	bge-cl0146_088.jpg
88	4	2029	2478	786	5110	ﭏהיך למרים והדי דברים קל וומר ומה מרים			0	bge-cl0146_088.jpg
88	5	2317	2766	786	5115	שלא דברה ﭏא באחה שלא פניו ולא נתכוונה			0	bge-cl0146_088.jpg
88	6	2634	3083	786	5110	ﭏא להחזירו לאשתו כך המפר לשון הרע בפני			0	bge-cl0146_088.jpg
88	7	2886	3335	786	5123	חכירו על אחת כמה וכמה˙ מה כתי' למעלה מן 			0	bge-cl0146_088.jpg
88	8	3213	3662	786	5117	השמר בנגע הצרעת וג אהרן שהיה הן גדו			0	bge-cl0146_088.jpg
88	9	3514	3963	786	5117	נגעה בו ידו של הב'ה' שנ' ויפן אהרן ﭏ מרים והנה			0	bge-cl0146_088.jpg
88	10	3784	4233	786	5124	מלמד שנפנה מצרעת שנ' ותסג מרים מחוץ			0	bge-cl0146_088.jpg
88	11	4120	4569	786	5116	למחנה שעבת י מי'˙ הוי אומר זאת תהיה תו 			0	bge-cl0146_088.jpg
88	12	4395	4844	786	5120	המצורע ת ורת המוביא שם רע˙ וכן את מזכ			0	bge-cl0146_088.jpg
88	13	4725	5174	786	5118	בנחש הקדמוני על שאמ' לשון הרע על בוראו 			0	bge-cl0146_088.jpg
88	14	5064	5513	786	5114	לפיכך נצטרע ומה אמ' אמ' ר' יהושע בן לוי י			0	bge-cl0146_088.jpg
88	15	5390	5839	786	5118	יודע ﭏהים כי ביום אכלכם וג' אמ' לה כל אומן 			0	bge-cl0146_088.jpg
88	16	5653	6102	786	5110	שונא חבירו וכשבקש לבראות את עולמו מן הך			0	bge-cl0146_088.jpg
88	17	5934	6383	786	5109	הזה אכל וברא את עולמר וגם אתם אכלו ממלו			0	bge-cl0146_088.jpg
88	18	6200	6649	786	5116				0	bge-cl0146_088.jpg
88	19	6520	6969	786	5119	יתם			0	bge-cl0146_088.jpg
89	1	1084	1533	951	5215	ואתם יכולין לכראות עולם כמות אמ לו ה'ה'			0	bge-cl0146_089.jpg
89	2	1390	1839	951	5216	אתה ספרתה לשון הרע סופך ללקות בצרעת			0	bge-cl0146_089.jpg
89	3	1689	2138	951	5208	שנ' ויאמר יו ﭏהים ﭏ הנחש כי עשית זאת ארו			0	bge-cl0146_089.jpg
89	4	1953	2402	951	5208	ויאמר במה איררו בצרעת כדכת' כי צרע			0	bge-cl0146_089.jpg
89	5	2242	2691	951	5215	ממארת אמר ר' הונא דשאב בשם ר' יהושע כן			0	bge-cl0146_089.jpg
89	6	2518	2967	951	5215	לוי הסלעין שהן עלהנחש זו היא צרעתו˙ ולא עוד			0	bge-cl0146_089.jpg
89	7	2812	3261	951	5215	ﭏא כל בעלי מומין מתרפאין לעולם הבא והנחש			0	bge-cl0146_089.jpg
89	8	3086	3535	951	5215	אינו מתרפא שנ' ארור הוא מכל הבהמה שהכ			0	bge-cl0146_089.jpg
89	9	3360	3809	951	5208	מתרפשזדין והוא אינו מתרפא בבני אדם שנ' אזיד לג			0	bge-cl0146_089.jpg
89	10	3653	4102	951	5208	כאיל כפסח˙ אז תפקרחנה עיניעורים˙ וכן חיה בה			0	bge-cl0146_089.jpg
89	11	3918	4367	951	5208	ואב וטלה ירעו כאחד אבל הנחש עפר לחמושאיו			0	bge-cl0146_089.jpg
89	12	4206	4655	951	5215	מתרפא לעולם שהוא הורי תלצ ומי גים לו 			0	bge-cl0146_089.jpg
89	13	4527	4976	951	5208	לפי שאמ' לשון הרע˙ הא למדת שכל המספ לשון			0	bge-cl0146_089.jpg
89	14	4817	5266	951	5215	הרע אין לו רפואה למכתו˙ ביום טהרתו במה			0	bge-cl0146_089.jpg
89	15	5087	5536	951	5215	בשתי צפרים חיות מה נשתנה קרבנו משאר יקרב			0	bge-cl0146_089.jpg
89	16	5377	5826	951	5216	ﭏא בשביל שספר לשון הרע לפיכך אמר הכתוב			0	bge-cl0146_089.jpg
89	17	5671	6120	951	5216	יהא קרבנו צפרין שקולן מוליכות ועץ ארז א			0	bge-cl0146_089.jpg
89	18	5979	6428	951	5221	הזה אין גבוה ממנו ולפי שהגביה את עצמו כאר			0	bge-cl0146_089.jpg
89	19	6336	6785	951	5260				0	bge-cl0146_089.jpg
90	1	1089	1538	790	4895	באת עליו הצרעת דאר ר' שמעון בן ﭏעזר			0	bge-cl0146_090.jpg
90	2	1407	1856	790	4903	על גסות הרוח הצרעת באה שכו את מו צא עזי			0	bge-cl0146_090.jpg
90	3	1702	2151	790	4895	המלך דכת ובחזקתו גבה לבו עד להשחית וימיעי			0	bge-cl0146_090.jpg
90	4	1946	2395	790	4895	ביוי ﭏהיו ובזעפו עם הכהנים והצרעת זרחה			0	bge-cl0146_090.jpg
90	5	2267	2716	790	4903	במצחו˙ והאזוב הזה אין באילנות שפל הימנ לפי			0	bge-cl0146_090.jpg
90	6	2521	2970	790	4909	שהשפיל שמו לפיכך מתרפא עלידי זוב ושחט			0	bge-cl0146_090.jpg
90	7	2805	3254	790	4895	את הצפור האחת למה שוחט אחת ומשנח אחת			0	bge-cl0146_090.jpg
90	8	3092	3541	790	4895	אם עשה ת שובה אין הצרעת חוזרת עליו הע			0	bge-cl0146_090.jpg
90	9	3397	3846	790	4902	ומתרפא כצפו השחוטה שאין לה חזרה ואם לא			0	bge-cl0146_090.jpg
90	10	3690	4139	790	4902	עשה תשובה חורת עליו הצרעת פצפור המשתלחת			0	bge-cl0146_090.jpg
90	11	3964	4413	790	4902	שיש לה חזרה ˙ ושני תולעת שאר שב בבל לכו			0	bge-cl0146_090.jpg
90	12	4267	4716	790	4902	תקיים בו אם יהיו חטאיבם כשנים וג' והוכאל הן			0	bge-cl0146_090.jpg
90	13	4558	5007	790	4895	מהו והובא והוא בא למר שהכל היו רחירן ובדילי			0	bge-cl0146_090.jpg
90	14	4854	5303	790	4895	מנו שכן דוד אשמר אוהבי ורער מנגר נגע			0	bge-cl0146_090.jpg
90	15	5131	5580	790	4895	יעמודו וקרובי מרחוק עמדו וכן הוא אומ			0	bge-cl0146_090.jpg
90	16	5426	5875	790	4895	בדר ישב מחוץ למחנה מושבו לכך נאמר˙ והובא			0	bge-cl0146_090.jpg
90	17	5699	6148	790	4902	והוא בא˙ זאת תהיה תורת המצורע שנו רבותיי			0	bge-cl0146_090.jpg
90	18	5985	6434	790	4904	על אחת עשרה דברים הנגעים באים על האדם			0	bge-cl0146_090.jpg
91	1	1075	1524	991	5196	על 'עז'˙ ועל רלת השם˙ ועל גליי עריות ועלהגבה			0	bge-cl0146_091.jpg
91	2	1378	1827	991	5203	ל לש הרע˙ ועל מעידי עדית שקר˙ ועל הדיין			0	bge-cl0146_091.jpg
91	3	1697	2146	991	5203	המקלקל את הדי˙ ועע שבועת שומ˙ ועל הנכנס בתחם			0	bge-cl0146_091.jpg
91	4	1986	2435	991	5196	שאינו של˙ ועל החושב מחשבות שקר˙ ועל המשלח			0	bge-cl0146_091.jpg
91	5	2245	2694	991	5203	מדנים בי אחים˙ ויש אומרי על עין רעה˙ על עז			0	bge-cl0146_091.jpg
91	6	2490	2939	991	5204	מנין שבשעה שעשו את העגל לקו בצרעת שנ' וירא			0	bge-cl0146_091.jpg
91	7	2760	3209	991	5210	שה את העם בי פרוע הוא ונאמר במצוה  וראשו			0	bge-cl0146_091.jpg
91	8	3044	3493	991	5217	היה רוע˙˙ ועל קללת השם מני מגלית שקלנ מו			0	bge-cl0146_091.jpg
91	9	3350	3799	991	5210	שנ' ברו לכם איש ואי איש ﭏא ה'ה' שנ' יוי איש 			0	bge-cl0146_091.jpg
91	10	3628	4077	991	5218	מלחמ˙ וכתי' היה ה יסגר יוי בידי ואין ר			0	bge-cl0146_091.jpg
91	11	3963	4412	991	5209	ﭏא צ ב שנ' והסגידו הכה˙˙ ועל גילוי עריות			0	bge-cl0146_091.jpg
91	12	4205	4654	991	5216	ין דכת' יע כי גבהו בנות ציון וג' וכת וספח יהי 			0	bge-cl0146_091.jpg
91	13	4487	4936	991	5213	דר בנות ציוו˙ ואין וספח ﭏא צר שנ' ולשא			0	bge-cl0146_091.jpg
91	14	4777	5226	991	5216	ול ולבהרת על הגנבה מנין שנ' והונאתיה ם			0	bge-cl0146_091.jpg
91	15	5127	5576	991	5204	ו ובאה לﭏ הגעב וג הרי על הגניבה ועל שבועת			0	bge-cl0146_091.jpg
91	16	5421	5870	991	5209	שו מנין דכת' ו ﭏ בית השבע בשמי לשקר ולנה			0	bge-cl0146_091.jpg
91	17	5703	6152	991	5204	תוך ביתו וכלתו את עציו ואת אכניו אי זה הו א			0	bge-cl0146_091.jpg
91	18	6012	6461	991	5211	בר וכלה עצים ואבים הוי אומ זו צרעת˙			0	bge-cl0146_091.jpg
92	1	1096	1545	603	4930	דכת ונתץ את הבית את אבניו ואת עכיו˙˙ ועל			0	bge-cl0146_092.jpg
92	2	1364	1813	603	4931	לשון הרע' מנין מרים דכת' ייפן אהרן לרים			0	bge-cl0146_092.jpg
92	3	1683	2132	603	4923	והנה מנורות וכת זא תהיה תורת ה נורע			0	bge-cl0146_092.jpg
92	4	1941	2390	603	4930	המוציא שם רע˙˙ על עדות שקר מנין שעל שהעדו			0	bge-cl0146_092.jpg
92	5	2232	2681	603	4930	ישרﭏ שקר ואמרו ﭏה להיר ישרﭏ וגת' לקו ברעת			0	bge-cl0146_092.jpg
92	6	2517	2966	603	4931	דכת' צו את בני י'ורﭏ וישלהו מן המחנה וג' וכם 			0	bge-cl0146_092.jpg
92	7	2824	3273	603	4923	אומ' וידא משה את העם כי פרועהוא˙˙ ועל יין			0	bge-cl0146_092.jpg
92	8	3095	3544	603	4923	המקלקל אתהדין מין דכ' לכן כםיכיל קש לשן א			0	bge-cl0146_092.jpg
92	9	3400	3849	603	4923	וחשש להבה ירפא שרשם עק יהיה ופרחם כבין			0	bge-cl0146_092.jpg
92	10	3700	4149	603	4923	יעלה וג' ואין פרוח ﭏא צרעת דכת' ואם פרוח תפרח			0	bge-cl0146_092.jpg
92	11	3973	4422	603	4930	הרעת˙˙ ועל הנכנס בתחום הכהונה שאינו ולו			0	bge-cl0146_092.jpg
92	12	4272	4721	603	4931	מן עוזיהו המלך שנכנם בתחום הכהונה ש והכרעת			0	bge-cl0146_092.jpg
92	13	4595	5044	603	4923	ורחה במצחו˙ ועל המשלח מדנים בין אחים מין			0	bge-cl0146_092.jpg
92	14	4858	5307	603	4923	מפרעה שנ' וינגע יוי את פרעה וג' לפי שנטל שרה			0	bge-cl0146_092.jpg
92	15	5146	5595	603	4931	מאברהם ועל עין רעה מנין אמ' ר' יצחק כיון עיו			0	bge-cl0146_092.jpg
92	16	5471	5920	603	4923	של אדם רעה להשאיל אפיו אדם הולך אצל חבירו			0	bge-cl0146_092.jpg
92	17	5735	6184	603	4923	אומר לו השאילני אגלך השאילני קרדומך אוכל˙			0	bge-cl0146_092.jpg
92	18	6060	6509	603	4937	חץ הרי הוא אומר אין לי מה ה'ב''ה' עושה לו 			0	bge-cl0146_092.jpg
93	1	655	1104	998	5249				0	bge-cl0146_093.jpg
93	2	1058	1507	998	5212	מלקה אותו בצרעת והוא בא ﭏ הכהן כנגע נראה			0	bge-cl0146_093.jpg
93	3	1300	1749	998	5219	לי בכית והוא מצוה ונתץ את הבית את אבניו ואת			0	bge-cl0146_093.jpg
93	4	1572	2021	998	5212	עציו˙ והכל ראין את כליו כשהן נררין ומוביאין			0	bge-cl0146_093.jpg
93	5	1864	2313	998	5212	לחוץ ומפרסמין את כליו˙ והכל אומר' לא היה			0	bge-cl0146_093.jpg
93	6	2173	2622	998	5204	אומר שאין לו מגל שאין לו קרדום הרי ש לוחן			0	bge-cl0146_093.jpg
93	7	2439	2888	998	5212	פלוני ופלוני שלא רצה להשאיל והיה עינו צרה להשאל			0	bge-cl0146_093.jpg
93	8	2735	3184	998	5204	מין שכן הוא יגל יבול ביתו וג' ויא על גסות וח			0	bge-cl0146_093.jpg
93	9	3007	3456	998	5213	מנעמן דכת' ונעמן שר צבה מלך ארם היה איש			0	bge-cl0146_093.jpg
93	10	3317	3766	998	5213	גדו ל לפני אדוניו שהיה גם רוח˙ וכל האומרדבר			0	bge-cl0146_093.jpg
93	11	3589	4038	998	5219	על חבירו מה שאין בו שכן את מוצא במשה רבי			0	bge-cl0146_093.jpg
93	12	3909	4358	998	5219	עלי שאמ' והן לא יאמינו בי אמ' ל' ה'ב''ה' אאמיני			0	bge-cl0146_093.jpg
93	13	4188	4637	998	5204	בני מאמינים˙ מאמינום דכת' ויאמן העם בני 			0	bge-cl0146_093.jpg
93	14	4473	4922	998	5212	מאמינים דכת' וה אמין ביוי ויחשבה וג'˙ ﭏא צריך			0	bge-cl0146_093.jpg
93	15	4780	5229	998	5211	אתה ללקות שהחושד בבשרים לוקה ביפו˙ שכן אמה			0	bge-cl0146_093.jpg
93	16	5084	5533	998	5204	כת' ויאמריוי לו עוד הבא א ידך בחיקך אמ' לן			0	bge-cl0146_093.jpg
93	17	5359	5808	998	5204	הבה' לישר' ראו מה ביניכם לכין האומות אומות העולם			0	bge-cl0146_093.jpg
93	18	5640	6089	998	5212	כשהן חוטאין בגיפן אני נשוגע תחלה ואחרכך			0	bge-cl0146_093.jpg
93	19	5934	6383	998	5212	בבתיהן שנ' וינגע יוי את פרעה וג' אכל אתם א			0	bge-cl0146_093.jpg
94	1	1091	1540	726	5012	חטאתם בבתיכם אני מלקה תחלה מנין ממה שרראהוץן			0	bge-cl0146_094.jpg
94	2	1372	1821	726	5011	כי תבואו ﭏ ארץ כנען אשר אני וג' בביתן אחזת			0	bge-cl0146_094.jpg
94	3	1634	2083	726	5011	דא ונתתי נגעצרעת בבית ארץ˙ מה חטאת ארן			0	bge-cl0146_094.jpg
94	4	1932	2381	726	5011	שהיא לוקה ﭏא בעון בי האדם הארן לוקה ש ארו			0	bge-cl0146_094.jpg
94	5	2202	2651	726	5011	פרי למלחה מרעת יושבי בה כדי שירירו הבריו			0	bge-cl0146_094.jpg
94	6	2458	2907	726	5018	וילמדו וכן הוא אומר כי כא  משכטיך לארף 			0	bge-cl0146_094.jpg
94	7	2737	3186	726	5011	למדו יושבי תבל˙ מפני מה היסורי באי לעולם מיפני			0	bge-cl0146_094.jpg
94	8	3037	3486	726	5004	הביות כדי שיוי ויסתכלו ויאמ מי שטא לקה			0	bge-cl0146_094.jpg
94	9	3302	3751	726	5011	ומי שאינו חוטא אינו לורה ולמה הנעכים והאבנים			0	bge-cl0146_094.jpg
94	10	3552	4001	726	5012	והכיתלים לוקין כדי שידאו בעליהן ויעשי תשובה			0	bge-cl0146_094.jpg
94	11	3855	4304	726	5012	וכן את מוצא כשחטאו ישר' בקש ה'ב'ה' להגלותן			0	bge-cl0146_094.jpg
94	12	4114	4563	726	5011	אמר ה'בה' אם אני מגלה את ישר' תחל עכשיו נעשין			0	bge-cl0146_094.jpg
94	13	4380	4829	726	5004	חרפה וקלון לכל האומות מה עשה הביאו לסנחריב			0	bge-cl0146_094.jpg
94	14	4702	5151	726	5011	הרשע על כל האומות יהגלה אותן שנ' ומ כי כקןן  			0	bge-cl0146_094.jpg
94	15	4954	5403	726	5018	לח יל העמים וכאסוף ביצים עזובות' כל הארץ אני			0	bge-cl0146_094.jpg
94	16	5218	5667	726	5022	אספתי ולא היה נודד כנ ופוכהפה ומצכפנ˙ וכת			0	bge-cl0146_094.jpg
94	17	5487	5936	726	5011	אמר בבח ידי עשיתי ובחכמתי כי נבוותי ואסי			0	bge-cl0146_094.jpg
94	18	5795	6244	726	5016	גבולות עמים ועתידותיהם שוסיתי ואוריד כביר יוש			0	bge-cl0146_094.jpg
94	19	6067	6516	726	5011	וישרﭏ רואין שהגליתי את האומות שביניהם ויעשו 			0	bge-cl0146_094.jpg
95	1	1039	1488	957	5210	תשובה ויראו דין שלי מה אני עושה ל אומות העול			0	bge-cl0146_095.jpg
95	2	1306	1755	957	5210	וייראו ממשפטי שנ' הכרתי גוים נשמו פנותם החרבתי			0	bge-cl0146_095.jpg
95	3	1577	2026	957	5217	חוכותם מבלי עובר ננדו עריהם מבלי איש מאין 			0	bge-cl0146_095.jpg
95	4	1853	2302	957	5210	עובר˙ אמררי אך תיראי אותי תקחי מוסר וג'			0	bge-cl0146_095.jpg
95	5	2106	2555	957	5217	כון של עשו תשובה מיד גלו לפיכך מתרה בהן			0	bge-cl0146_095.jpg
95	6	2382	2831	957	5217	וולקה בתיהם כדי שיעשו תשובה ש ונתתי נגע וג'			0	bge-cl0146_095.jpg
95	7	2658	3107	957	5218	חזר בו מוטב ואם לאו לוקה בגופו שכן בפרעה			0	bge-cl0146_095.jpg
95	8	2908	3357	957	5217	ה אחרת˙˙ איש איש כי יהיה זב מבשרו וג' לפיכך			0	bge-cl0146_095.jpg
95	9	3215	3664	957	5217	האבנים לוקות תחלה עשה תשובה מוטב ואם לאו 			0	bge-cl0146_095.jpg
95	10	3510	3959	957	5217	בגדיו לוקים שנ' והבגד כי יהיה בו נגע נרעת			0	bge-cl0146_095.jpg
95	11	3756	4205	957	5217	חור בו מוטב ואם לאו מלקהו בגופו שנ' ואיש כי ר			0	bge-cl0146_095.jpg
95	12	4017	4466	957	5218	ראשו ועדין יש מריטות הראש מעט ספק לטמא			0	bge-cl0146_095.jpg
95	13	4318	4767	957	5218	סכק לטהור˙ חזר בו מוט ב אם לאו לוקה בשחין 			0	bge-cl0146_095.jpg
95	14	4640	5089	957	5217	שנ' ובשר כי יהיה בו בעורו שחין ונרא שחין ו			0	bge-cl0146_095.jpg
95	15	4908	5357	957	5217	ממר יטת הראש˙ עשה תשובה מוטב ואם לו לוקה			0	bge-cl0146_095.jpg
95	16	5227	5676	957	5217	בחמשה מגלבין שאת וספחת ובהרת נק ונו וכל			0	bge-cl0146_095.jpg
95	17	5495	5944	957	5222	כך למה עד שלא 'זר בו אמר נבונו לללים שטים			0	bge-cl0146_095.jpg
95	18	5776	6225	957	5218	ומהלוות לגו כסילים˙ אמ' ה'ב'ה' עד שלא בראתי			0	bge-cl0146_095.jpg
96	1	1025	1474	873	4939	את האדם התקנתי לו את כל ﭏו משל לעב רע			0	bge-cl0146_096.jpg
96	2	1334	1783	873	4936	שהיה נמכר כיון שהלך רבו לקנותו היהיודע בו			0	bge-cl0146_096.jpg
96	3	1626	2075	873	4942	שהוא עבד רע לקח עמו כבלים המגלבין כיון 			0	bge-cl0146_096.jpg
96	4	1917	2366	873	4938	מביא כבלים וכובלו ומביא את המגלכ ים ומכו			0	bge-cl0146_096.jpg
96	5	2188	2637	873	4922	אמר לו העבד לא הייתה יודע שאני עבד רע למה			0	bge-cl0146_096.jpg
96	6	2506	2955	873	4934	לקחי אותי אמר לו ל'י שהייתי יודע שאת ק			0	bge-cl0146_096.jpg
96	7	2769	3218	873	4936	התקנתי לך כבלים ומגלכין שאם תסרח אני רידה			0	bge-cl0146_096.jpg
96	8	3075	3524	873	4929	אותך בהן אף ה ב'ה' ית' שמו לעולמי עד שלא בא			0	bge-cl0146_096.jpg
96	9	3378	3827	873	4922	ברא' את האדם התקין כל היסורין לפי שהו יודע			0	bge-cl0146_096.jpg
96	10	3647	4096	873	4929	כי יצר לב האדם רע מנעוריו לפיכך התקן אתנל			0	bge-cl0146_096.jpg
96	11	3960	4409	873	4929	ﭏו שאם סרח יהי רודה אותו בהן שנ' נכונו צים			0	bge-cl0146_096.jpg
96	12	4258	4707	873	4922	שפטים ומהו מהלמות מהא למות שהוא מתרה			0	bge-cl0146_096.jpg
96	13	4521	4970	873	4922	 תלה'˙ חזר בו מוטב ואםלאו מלקה את גוכו 			0	bge-cl0146_096.jpg
96	14	4827	5276	873	4930	ממה שקראו בענין ונתתי נגע צרעת בבית אר			0	bge-cl0146_096.jpg
96	15	5139	5588	873	4929	אחתכם˙ ואשה כייזוב זוב דמה ימים וג' ילמדנו			0	bge-cl0146_096.jpg
96	16	5442	5891	873	4929	דבינו מהו שתישן נדה בבגדיה במיטה אחת 			0	bge-cl0146_096.jpg
96	17	5749	6198	873	4929	בעלה וה בבגדיו לצת אחד וזה בבגדיו לצד א			0	bge-cl0146_096.jpg
96	18	6021	6470	873	4922	כך שנו רבותינו אסור לשכב אפילו זה בבגדיו וה			0	bge-cl0146_096.jpg
97	1	1122	1571	1057	5183	בכו דיו שאין ותי פרצה לפני הכשר וביותר לפני			0	bge-cl0146_097.jpg
97	2	1411	1860	1057	5183	הג שמשלו חכמים את הדבר כאש בנעורת 			0	bge-cl0146_097.jpg
97	3	1685	2134	1057	5191	וﭏ אשה בנדטומאתה לא תקרב ללמדך שה'ב'ה			0	bge-cl0146_097.jpg
97	4	1943	2392	1057	5190	מזהיר את ירﭏ על הקדושה ועל הטהרה שלא יעשו			0	bge-cl0146_097.jpg
97	5	2197	2646	1057	5183	מעשה גוים ולא י טמאו בנשותיהם בשהן נדות כל			0	bge-cl0146_097.jpg
97	6	2469	2918	1057	5190	המשמש את אשתו כשהיא נדה חייב בכרת שנ לאיש 			0	bge-cl0146_097.jpg
97	7	2735	3184	1057	5196	אשר ישכב את אשה דוה וג' לפי שוים על שאין 			0	bge-cl0146_097.jpg
97	8	2999	3448	1057	5191	נדיליי מן הדה חייבין בהכרת שנ' הוי גוי כריתים			0	bge-cl0146_097.jpg
97	9	3280	3729	1057	5203	אמ' ר' ישמעﭏ מכאן שהגים חייבין בהכרת 			0	bge-cl0146_097.jpg
97	10	3561	4010	1057	5196	כי יכרי יוי ﭏהיך את הגוים לפי שכל הגוים בני ות			0	bge-cl0146_097.jpg
97	11	3845	4294	1057	5190	וקראין שקץ וטומאה ותועבה וחרם בע'' שלום שנ'			0	bge-cl0146_097.jpg
97	12	4107	4556	1057	5190	ולאתביא תועבה ﭏ ביתיך˙˙ ואשה כי יזוב זו			0	bge-cl0146_097.jpg
97	13	4396	4845	1057	5197	דמה ימים רבים ˙ והלא שבבת ימי נרדה הן ולמה או			0	bge-cl0146_097.jpg
97	14	4657	5106	1057	5198	ימים ירבים ﭏא לפי שפורשת מבעלה והן ימיםשל צער			0	bge-cl0146_097.jpg
97	15	4948	5397	1057	5190	לפיכך קורא אותן ימים רבים ˙˙ כיוצא בו כת' ויהי			0	bge-cl0146_097.jpg
97	16	5203	5652	1057	5190	ימים רבים ודבר יוי היה ﭏ ﭏ יהו בשנה השלישותאמ			0	bge-cl0146_097.jpg
97	17	5498	5947	1057	5190	ל הראה ﭏ אחאב וג' והל לא היו לשלש שנים ﭏא 			0	bge-cl0146_097.jpg
